Stock,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
RIOT,2022-12-27 00:00:00-05:00,3.640000105,3.660000086,3.410000086,3.420000076,6356100,0,0
RIOT,2022-12-28 00:00:00-05:00,3.380000114,3.5,3.25,3.289999962,6616600,0,0
RIOT,2022-12-29 00:00:00-05:00,3.359999895,3.50999999,3.289999962,3.420000076,6773800,0,0
RIOT,2022-12-30 00:00:00-05:00,3.329999924,3.420000076,3.279999971,3.390000105,6592800,0,0
RIOT,2023-01-03 00:00:00-05:00,3.49000001,3.670000076,3.299999952,3.369999886,7255600,0,0
RIOT,2023-01-04 00:00:00-05:00,3.440000057,3.950000048,3.380000114,3.880000114,12325300,0,0
RIOT,2023-01-05 00:00:00-05:00,3.859999895,4.27699995,3.700000048,4.21999979,14097000,0,0
RIOT,2023-01-06 00:00:00-05:00,4.119999886,4.349999905,3.960000038,4.28000021,10412900,0,0
RIOT,2023-01-09 00:00:00-05:00,4.480000019,5.230000019,4.453999996,4.889999866,20809400,0,0
RIOT,2023-01-10 00:00:00-05:00,4.880000114,5.670000076,4.699999809,5.639999866,22171700,0,0
RIOT,2023-01-11 00:00:00-05:00,5.519999981,5.885000229,5.210000038,5.369999886,19031800,0,0
RIOT,2023-01-12 00:00:00-05:00,5.710000038,6.159999847,5.264999866,6.150000095,27692800,0,0
RIOT,2023-01-13 00:00:00-05:00,5.940000057,6.494999886,5.860000134,6.019999981,29524800,0,0
RIOT,2023-01-17 00:00:00-05:00,6.579999924,6.619999886,5.889999866,6.409999847,27444600,0,0
RIOT,2023-01-18 00:00:00-05:00,6.449999809,6.630000114,5.639999866,5.710000038,23793100,0,0
RIOT,2023-01-19 00:00:00-05:00,5.619999886,5.885000229,5.519999981,5.78000021,13255800,0,0
RIOT,2023-01-20 00:00:00-05:00,5.849999905,6.21999979,5.619999886,6.199999809,19912300,0,0
RIOT,2023-01-23 00:00:00-05:00,6.230000019,6.630000114,6.03000021,6.480000019,23506100,0,0
RIOT,2023-01-24 00:00:00-05:00,6.320000172,6.619999886,6.110000134,6.139999866,21428800,0,0
RIOT,2023-01-25 00:00:00-05:00,5.849999905,6.275000095,5.699999809,6.230000019,12213000,0,0
RIOT,2023-01-26 00:00:00-05:00,6.460000038,6.579999924,6.059999943,6.130000114,11489500,0,0
RIOT,2023-01-27 00:00:00-05:00,6.03000021,6.389999866,5.949999809,6.329999924,11799300,0,0
RIOT,2023-01-30 00:00:00-05:00,6.269999981,6.840000153,5.920000076,5.940000057,18810700,0,0
RIOT,2023-01-31 00:00:00-05:00,6.059999943,6.320000172,5.949999809,6.269999981,14011200,0,0
RIOT,2023-02-01 00:00:00-05:00,6.239999771,6.949999809,6.059999943,6.860000134,18687900,0,0
RIOT,2023-02-02 00:00:00-05:00,7.21999979,7.78000021,7.03000021,7.489999771,27398500,0,0
RIOT,2023-02-03 00:00:00-05:00,7.099999905,7.769999981,6.800000191,6.840000153,18986600,0,0
RIOT,2023-02-06 00:00:00-05:00,6.690000057,6.81799984,6.380000114,6.679999828,13765000,0,0
RIOT,2023-02-07 00:00:00-05:00,6.699999809,6.699999809,6.179999828,6.599999905,18661500,0,0
RIOT,2023-02-08 00:00:00-05:00,6.5,7.038000107,6.440000057,6.519999981,14973100,0,0
RIOT,2023-02-09 00:00:00-05:00,6.605000019,6.650000095,5.630000114,5.650000095,17176000,0,0
RIOT,2023-02-10 00:00:00-05:00,5.650000095,5.739999771,5.420000076,5.510000229,9880200,0,0
RIOT,2023-02-13 00:00:00-05:00,5.320000172,5.539999962,5.179999828,5.46999979,7623800,0,0
RIOT,2023-02-14 00:00:00-05:00,5.420000076,6.008999825,5.320000172,5.900000095,13904900,0,0
RIOT,2023-02-15 00:00:00-05:00,6.039999962,6.789999962,5.954999924,6.659999847,20023300,0,0
RIOT,2023-02-16 00:00:00-05:00,6.570000172,7.25,6.349999905,6.360000134,22825300,0,0
RIOT,2023-02-17 00:00:00-05:00,6.349999905,6.699999809,6.130000114,6.590000153,19224700,0,0
RIOT,2023-02-21 00:00:00-05:00,6.474999905,6.800000191,6.179999828,6.21999979,12728500,0,0
RIOT,2023-02-22 00:00:00-05:00,6.190000057,6.449999809,6,6.349999905,13407700,0,0
RIOT,2023-02-23 00:00:00-05:00,6.449999809,6.539999962,6.139999866,6.369999886,11009300,0,0
RIOT,2023-02-24 00:00:00-05:00,6.170000076,6.21999979,5.730000019,5.869999886,12051500,0,0
RIOT,2023-02-27 00:00:00-05:00,6.039999962,6.119999886,5.869999886,6.010000229,7351100,0,0
RIOT,2023-02-28 00:00:00-05:00,6.019999981,6.519999981,5.929999828,6.25,12476400,0,0
RIOT,2023-03-01 00:00:00-05:00,6.380000114,6.429999828,6.068999767,6.139999866,10997100,0,0
RIOT,2023-03-02 00:00:00-05:00,5.989999771,6.269999981,5.769999981,6.179999828,10167800,0,0
RIOT,2023-03-03 00:00:00-05:00,5.974999905,6.480000019,5.829999924,6.340000153,13744600,0,0
RIOT,2023-03-06 00:00:00-05:00,6.369999886,6.880000114,6.170000076,6.369999886,13040500,0,0
RIOT,2023-03-07 00:00:00-05:00,6.329999924,6.53000021,6.150000095,6.170000076,8767700,0,0
RIOT,2023-03-08 00:00:00-05:00,6.170000076,6.389999866,6.070000172,6.300000191,8662300,0,0
RIOT,2023-03-09 00:00:00-05:00,6.190000057,6.300000191,5.510000229,5.53000021,12832900,0,0
RIOT,2023-03-10 00:00:00-05:00,5.460000038,5.630000114,5.159999847,5.300000191,11780000,0,0
RIOT,2023-03-13 00:00:00-04:00,5.510000229,6.349999905,5.329999924,6.25,23685800,0,0
RIOT,2023-03-14 00:00:00-04:00,6.789999962,7.269999981,6.570000172,6.889999866,30018800,0,0
RIOT,2023-03-15 00:00:00-04:00,6.820000172,7.079999924,6.349999905,6.690000057,16291000,0,0
RIOT,2023-03-16 00:00:00-04:00,6.75,7.130000114,6.618999958,7.050000191,12959400,0,0
RIOT,2023-03-17 00:00:00-04:00,7.579999924,8.460000038,7.175000191,8.100000381,40834400,0,0
RIOT,2023-03-20 00:00:00-04:00,8.630000114,8.760000229,8.029999733,8.550000191,29574900,0,0
RIOT,2023-03-21 00:00:00-04:00,8.470000267,9.170000076,8.369999886,9.069999695,25618600,0,0
RIOT,2023-03-22 00:00:00-04:00,9.100000381,9.390000343,8.039999962,8.100000381,30841500,0,0
RIOT,2023-03-23 00:00:00-04:00,8.31499958,9.720000267,8.244999886,9.470000267,31925100,0,0
RIOT,2023-03-24 00:00:00-04:00,9.210000038,9.25,8.350000381,8.630000114,26370500,0,0
RIOT,2023-03-27 00:00:00-04:00,8.739999771,8.744999886,7.909999847,8.039999962,16539900,0,0
RIOT,2023-03-28 00:00:00-04:00,7.920000076,8.305000305,7.659999847,8.109999657,15540800,0,0
RIOT,2023-03-29 00:00:00-04:00,8.539999962,9.239999771,8.460000038,9.229999542,23697500,0,0
RIOT,2023-03-30 00:00:00-04:00,9.409999847,9.539999962,9.050000191,9.140000343,18406900,0,0
RIOT,2023-03-31 00:00:00-04:00,9.25,10.10000038,9.142000198,9.989999771,26859600,0,0
RIOT,2023-04-03 00:00:00-04:00,9.81000042,9.949999809,9.239999771,9.670000076,17409600,0,0
RIOT,2023-04-04 00:00:00-04:00,9.819999695,9.930000305,9.229999542,9.56000042,14720300,0,0
RIOT,2023-04-05 00:00:00-04:00,9.640000343,9.75,9.010000229,9.149999619,15953300,0,0
RIOT,2023-04-06 00:00:00-04:00,8.970999718,9.390000343,8.760000229,9.159999847,12719100,0,0
RIOT,2023-04-10 00:00:00-04:00,9.170000076,10.61999989,8.93999958,10.57999992,30153900,0,0
RIOT,2023-04-11 00:00:00-04:00,10.98999977,12.55000019,10.80000019,12.38000011,55029300,0,0
RIOT,2023-04-12 00:00:00-04:00,12.26000023,13.14999962,11.94999981,12.35000038,48039100,0,0
RIOT,2023-04-13 00:00:00-04:00,12.68999958,13.85999966,12.68000031,13.5,44153800,0,0
RIOT,2023-04-14 00:00:00-04:00,13.82999992,13.89000034,12.75,13.47999954,30831200,0,0
RIOT,2023-04-17 00:00:00-04:00,12.52000046,12.97999954,12.11999989,12.93000031,19850200,0,0
RIOT,2023-04-18 00:00:00-04:00,13.67000008,14.4289999,13.25,13.44999981,26531200,0,0
RIOT,2023-04-19 00:00:00-04:00,12.56000042,12.90499973,12.09000015,12.10999966,20647200,0,0
RIOT,2023-04-20 00:00:00-04:00,11.72999954,12.09000015,10.85000038,10.89999962,20535700,0,0
RIOT,2023-04-21 00:00:00-04:00,11.32999992,11.32999992,10.5,10.52000046,18768700,0,0
RIOT,2023-04-24 00:00:00-04:00,10.47000027,10.80500031,10.11999989,10.39000034,18193800,0,0
RIOT,2023-04-25 00:00:00-04:00,10.32999992,11.14000034,10.06000042,10.71000004,27025100,0,0
RIOT,2023-04-26 00:00:00-04:00,11.98999977,12.07999992,10.86999989,10.90999985,40387000,0,0
RIOT,2023-04-27 00:00:00-04:00,11.22000027,11.92000008,10.75500011,11.84000015,28867000,0,0
RIOT,2023-04-28 00:00:00-04:00,11.65999985,12.10000038,11.31999969,11.96000004,22159000,0,0
RIOT,2023-05-01 00:00:00-04:00,11.60000038,11.63899994,10.36999989,10.52000046,19192300,0,0
RIOT,2023-05-02 00:00:00-04:00,10.64999962,11.97000027,10.31999969,11.77999973,22935300,0,0
RIOT,2023-05-03 00:00:00-04:00,11.39000034,11.51000023,10.65999985,10.73999977,27764600,0,0
RIOT,2023-05-04 00:00:00-04:00,10.80000019,11.14799976,10.53999996,10.84000015,23478600,0,0
RIOT,2023-05-05 00:00:00-04:00,10.82999992,11.68500042,10.71000004,11.53999996,28524300,0,0
RIOT,2023-05-08 00:00:00-04:00,10.84000015,10.85999966,10.19999981,10.48999977,23093900,0,0
RIOT,2023-05-09 00:00:00-04:00,10.67000008,11.56999969,10.61999989,11.43999958,18784400,0,0
RIOT,2023-05-10 00:00:00-04:00,11.84000015,12.89999962,11.68000031,12.27999973,31547700,0,0
RIOT,2023-05-11 00:00:00-04:00,11.94400024,12.10000038,10.41499996,10.71000004,25762300,0,0
RIOT,2023-05-12 00:00:00-04:00,10.60000038,10.84000015,10.34399986,10.60999966,16316100,0,0
RIOT,2023-05-15 00:00:00-04:00,10.93000031,11.31999969,10.64999962,11.07999992,17750400,0,0
RIOT,2023-05-16 00:00:00-04:00,10.77999973,11.03499985,10.55000019,10.85000038,12465800,0,0
RIOT,2023-05-17 00:00:00-04:00,10.65999985,11.60999966,10.60000038,11.52999973,16416800,0,0
RIOT,2023-05-18 00:00:00-04:00,11.28999996,11.82699966,10.68000031,11.06999969,16231600,0,0
RIOT,2023-05-19 00:00:00-04:00,11.26000023,11.52999973,10.89000034,11.07999992,14085800,0,0
RIOT,2023-05-22 00:00:00-04:00,11.00500011,12.19999981,10.82999992,12.19999981,21033000,0,0
RIOT,2023-05-23 00:00:00-04:00,12.39000034,12.61100006,11.25,11.27999973,23583000,0,0
RIOT,2023-05-24 00:00:00-04:00,11.06000042,11.47000027,10.56000042,11.27000046,18765600,0,0
RIOT,2023-05-25 00:00:00-04:00,11.35000038,11.52999973,10.65999985,11.06999969,13904600,0,0
RIOT,2023-05-26 00:00:00-04:00,11.10999966,11.84500027,10.72999954,10.92000008,18298000,0,0
RIOT,2023-05-30 00:00:00-04:00,11.71000004,12.79699993,11.59000015,12.02999973,34100600,0,0
RIOT,2023-05-31 00:00:00-04:00,11.57999992,12.03999996,11.36999989,12,19845600,0,0
RIOT,2023-06-01 00:00:00-04:00,11.78999996,12.70699978,11.59000015,12.40999985,21175500,0,0
RIOT,2023-06-02 00:00:00-04:00,12.71000004,12.71000004,11.36999989,11.71000004,34218300,0,0
RIOT,2023-06-05 00:00:00-04:00,11.28999996,11.60999966,10.44999981,10.68000031,28106100,0,0
RIOT,2023-06-06 00:00:00-04:00,10.14000034,10.97999954,9.699999809,10.89999962,26503000,0,0
RIOT,2023-06-07 00:00:00-04:00,10.77999973,11.19999981,10.28999996,10.43000031,19520700,0,0
RIOT,2023-06-08 00:00:00-04:00,10.43999958,10.85000038,10.36999989,10.55000019,11197900,0,0
RIOT,2023-06-09 00:00:00-04:00,10.71000004,10.77999973,10.22099972,10.32999992,9124500,0,0
RIOT,2023-06-12 00:00:00-04:00,10.21000004,10.35999966,10.02000046,10.23999977,10136600,0,0
RIOT,2023-06-13 00:00:00-04:00,10.57999992,10.68999958,10.10999966,10.26000023,10967800,0,0
RIOT,2023-06-14 00:00:00-04:00,10.30000019,10.52000046,10.02000046,10.14999962,12934300,0,0
RIOT,2023-06-15 00:00:00-04:00,9.800000191,10.13000011,9.416999817,9.970000267,15436200,0,0
RIOT,2023-06-16 00:00:00-04:00,10.06999969,10.47999954,9.829999924,10.39999962,18636800,0,0
RIOT,2023-06-20 00:00:00-04:00,10.64000034,11.28999996,10.11900043,11.25,27317200,0,0
RIOT,2023-06-21 00:00:00-04:00,11.65999985,12.06000042,11.46000004,11.68000031,34973600,0,0
RIOT,2023-06-22 00:00:00-04:00,11.75,11.97000027,10.76000023,11.23999977,20888300,0,0
RIOT,2023-06-23 00:00:00-04:00,11.10999966,12.10999966,10.89999962,11.60000038,29601300,0,0
RIOT,2023-06-26 00:00:00-04:00,11.48999977,12.18000031,10.72000027,10.77000046,22037400,0,0
RIOT,2023-06-27 00:00:00-04:00,11.06999969,11.71000004,10.88000011,11.64999962,25685600,0,0
RIOT,2023-06-28 00:00:00-04:00,11.42000008,11.97999954,11.23999977,11.53999996,16753300,0,0
RIOT,2023-06-29 00:00:00-04:00,11.86999989,12.36999989,11.51000023,11.65999985,21510800,0,0
RIOT,2023-06-30 00:00:00-04:00,12.07999992,12.40999985,11.19999981,11.81999969,30099300,0,0
RIOT,2023-07-03 00:00:00-04:00,11.92000008,13.45499992,11.86100006,13.35000038,29313400,0,0
RIOT,2023-07-05 00:00:00-04:00,12.81999969,13.85999966,12.64999962,13.59000015,28389700,0,0
RIOT,2023-07-06 00:00:00-04:00,13.77999973,13.88000011,12.78999996,13.53999996,23790800,0,0
RIOT,2023-07-07 00:00:00-04:00,13.42000008,15.55000019,13.42000008,15.47999954,41061000,0,0
RIOT,2023-07-10 00:00:00-04:00,15.75,16.90999985,15.11999989,16.86000061,34873100,0,0
RIOT,2023-07-11 00:00:00-04:00,16.79999924,17.65500069,16.32999992,17.51000023,35291300,0,0
RIOT,2023-07-12 00:00:00-04:00,18.04000092,18.63999939,17.23999977,17.64999962,40610100,0,0
RIOT,2023-07-13 00:00:00-04:00,17.87000084,20.53000069,17.81999969,20.29000092,53242000,0,0
RIOT,2023-07-14 00:00:00-04:00,20.25,20.64999962,18.77000046,19.12000084,38949400,0,0
RIOT,2023-07-17 00:00:00-04:00,19.17000008,20.27000046,18.20999908,18.47999954,31227800,0,0
RIOT,2023-07-18 00:00:00-04:00,18.09000015,18.85499954,17.82999992,18.28000069,20923100,0,0
RIOT,2023-07-19 00:00:00-04:00,18.63999939,19.42499924,18.28000069,18.93000031,25966700,0,0
RIOT,2023-07-20 00:00:00-04:00,19.14999962,19.5,18.23999977,18.46999931,23803300,0,0
RIOT,2023-07-21 00:00:00-04:00,18.75,18.84900093,17.40999985,18.37999916,22566700,0,0
RIOT,2023-07-24 00:00:00-04:00,17.62000084,18.02000046,16.82999992,17.43000031,19214700,0,0
RIOT,2023-07-25 00:00:00-04:00,17.54999924,18.83799934,17.54999924,17.95000076,18941000,0,0
RIOT,2023-07-26 00:00:00-04:00,18.03000069,18.58499908,17.70999908,18.45000076,16412300,0,0
RIOT,2023-07-27 00:00:00-04:00,19,19.12999916,17.44000053,17.60000038,17258100,0,0
RIOT,2023-07-28 00:00:00-04:00,18.06999969,18.69000053,17.87000084,18.37999916,16691700,0,0
RIOT,2023-07-31 00:00:00-04:00,18.62999916,19.19000053,18.17000008,18.52000046,18068200,0,0
RIOT,2023-08-01 00:00:00-04:00,18.12999916,18.40999985,17.06999969,18.22999954,19757500,0,0
RIOT,2023-08-02 00:00:00-04:00,18.20000076,19.20000076,17.54999924,17.96999931,22880200,0,0
RIOT,2023-08-03 00:00:00-04:00,17.71999931,18.60000038,17.61000061,17.80999947,18980600,0,0
RIOT,2023-08-04 00:00:00-04:00,17.98999977,18.12000084,17.07999992,17.11000061,15365100,0,0
RIOT,2023-08-07 00:00:00-04:00,16.98999977,17.04000092,15.31499958,16.31999969,17455500,0,0
RIOT,2023-08-08 00:00:00-04:00,16.80999947,17.36000061,16.21999931,17.09499931,19345400,0,0
RIOT,2023-08-09 00:00:00-04:00,17.21999931,17.29000092,16.29999924,16.34000015,18385500,0,0
RIOT,2023-08-10 00:00:00-04:00,16.39999962,16.63999939,14.81999969,15,19010300,0,0
RIOT,2023-08-11 00:00:00-04:00,14.84000015,15.69999981,14.63000011,15.22999954,17791700,0,0
RIOT,2023-08-14 00:00:00-04:00,15.02000046,15.06000042,14.35999966,14.65999985,17366800,0,0
RIOT,2023-08-15 00:00:00-04:00,14.56999969,14.85000038,13.65499973,13.69999981,16152200,0,0
RIOT,2023-08-16 00:00:00-04:00,13.42000008,13.52999973,12.93000031,13.10000038,18877700,0,0
RIOT,2023-08-17 00:00:00-04:00,12.72000027,12.76000023,11.65499973,11.71000004,23752300,0,0
RIOT,2023-08-18 00:00:00-04:00,11.11999989,11.65999985,10.96100044,11.06999969,19943100,0,0
RIOT,2023-08-21 00:00:00-04:00,11.17500019,11.27000046,10.55000019,10.72999954,18294600,0,0
RIOT,2023-08-22 00:00:00-04:00,10.89999962,10.98499966,10.47000027,10.55000019,13077100,0,0
RIOT,2023-08-23 00:00:00-04:00,10.52999973,11.31000042,10.46000004,11.11999989,19862900,0,0
RIOT,2023-08-24 00:00:00-04:00,11.06000042,11.06999969,10.19999981,10.35999966,12899000,0,0
RIOT,2023-08-25 00:00:00-04:00,10.46000004,10.76000023,10.06000042,10.36999989,12118600,0,0
RIOT,2023-08-28 00:00:00-04:00,10.47999954,10.81999969,10.375,10.48999977,10020400,0,0
RIOT,2023-08-29 00:00:00-04:00,10.39000034,12.55000019,10.35000038,12.30000019,42040200,0,0
RIOT,2023-08-30 00:00:00-04:00,12.02000046,12.18000031,11.56000042,12.05000019,22609100,0,0
RIOT,2023-08-31 00:00:00-04:00,12.06000042,12.27499962,11.22999954,11.35000038,18926600,0,0
RIOT,2023-09-01 00:00:00-04:00,11.39000034,11.56000042,10.75500011,11.03999996,15497300,0,0
RIOT,2023-09-05 00:00:00-04:00,10.97999954,11.22999954,10.72000027,10.97999954,9992700,0,0
RIOT,2023-09-06 00:00:00-04:00,10.97999954,11.64999962,10.93000031,11.23999977,17992400,0,0
RIOT,2023-09-07 00:00:00-04:00,11.09000015,11.52999973,10.55000019,11.38000011,12779500,0,0
RIOT,2023-09-08 00:00:00-04:00,11.30000019,11.34000015,10.76000023,10.94999981,17076400,0,0
RIOT,2023-09-11 00:00:00-04:00,10.80000019,10.98999977,10.08500004,10.14000034,16638000,0,0
RIOT,2023-09-12 00:00:00-04:00,10.68000031,11.18999958,10.40999985,10.53999996,20067300,0,0
RIOT,2023-09-13 00:00:00-04:00,10.59000015,10.71000004,10.22000027,10.27999973,13919300,0,0
RIOT,2023-09-14 00:00:00-04:00,10.60000038,11.24499989,10.59000015,10.97000027,20371900,0,0
RIOT,2023-09-15 00:00:00-04:00,10.97999954,10.97999954,10.59000015,10.77000046,12800000,0,0
RIOT,2023-09-18 00:00:00-04:00,11.36499977,11.59000015,10.90999985,10.93000031,22987200,0,0
RIOT,2023-09-19 00:00:00-04:00,11.02999973,11.16899967,10.40999985,10.43999958,19097400,0,0
RIOT,2023-09-20 00:00:00-04:00,10.42000008,10.56999969,9.989999771,10.02000046,16446300,0,0
RIOT,2023-09-21 00:00:00-04:00,9.710000038,9.760000229,9.319999695,9.579999924,15825400,0,0
RIOT,2023-09-22 00:00:00-04:00,9.649999619,9.758999825,9.180000305,9.239999771,10148700,0,0
RIOT,2023-09-25 00:00:00-04:00,9,9.380000114,8.911000252,9.260000229,15217300,0,0
RIOT,2023-09-26 00:00:00-04:00,9.119999886,9.369999886,9,9.06000042,9306300,0,0
RIOT,2023-09-27 00:00:00-04:00,9.300000191,9.529999733,8.819999695,9.020000458,15833100,0,0
RIOT,2023-09-28 00:00:00-04:00,9.079999924,9.909999847,8.954999924,9.430000305,22547900,0,0
RIOT,2023-09-29 00:00:00-04:00,9.539999962,9.619999886,9.210000038,9.329999924,14703800,0,0
RIOT,2023-10-02 00:00:00-04:00,10.10000038,10.94999981,9.800000191,9.880000114,32634600,0,0
RIOT,2023-10-03 00:00:00-04:00,9.649999619,9.890000343,8.670000076,8.779999733,19688400,0,0
RIOT,2023-10-04 00:00:00-04:00,9.010000229,9.140000343,8.604999542,9.06499958,16082200,0,0
RIOT,2023-10-05 00:00:00-04:00,9.159999847,9.364999771,8.779999733,9.010000229,15207000,0,0
RIOT,2023-10-06 00:00:00-04:00,8.779999733,9.977999687,8.779999733,9.920000076,19699500,0,0
RIOT,2023-10-09 00:00:00-04:00,9.510000229,10.21000004,9.510000229,10.17000008,16244800,0,0
RIOT,2023-10-10 00:00:00-04:00,10.13000011,10.59000015,9.960000038,10.15999985,16776900,0,0
RIOT,2023-10-11 00:00:00-04:00,9.960000038,10.07999992,9.140000343,9.404999733,16483300,0,0
RIOT,2023-10-12 00:00:00-04:00,9.319999695,9.479999542,9.112000465,9.199999809,8765900,0,0
RIOT,2023-10-13 00:00:00-04:00,9.25,9.279999733,8.960000038,9.149999619,10907600,0,0
RIOT,2023-10-16 00:00:00-04:00,10.02000046,10.47000027,9.100000381,9.420000076,36847900,0,0
RIOT,2023-10-17 00:00:00-04:00,9.25,9.93500042,9.119999886,9.670000076,18436800,0,0
RIOT,2023-10-18 00:00:00-04:00,9.569999695,9.675000191,8.699999809,8.840000153,20475400,0,0
RIOT,2023-10-19 00:00:00-04:00,8.960000038,9.18999958,8.680000305,8.819999695,16767600,0,0
RIOT,2023-10-20 00:00:00-04:00,9.100000381,9.399999619,8.819999695,8.869999886,20261700,0,0
RIOT,2023-10-23 00:00:00-04:00,9.119999886,10.03899956,8.975000381,9.670000076,38368300,0,0
RIOT,2023-10-24 00:00:00-04:00,10.81000042,11.36999989,10.30000019,10.67000008,51057500,0,0
RIOT,2023-10-25 00:00:00-04:00,10.88000011,11.27999973,10.46000004,10.56000042,37323800,0,0
RIOT,2023-10-26 00:00:00-04:00,10.25,10.46100044,9.460000038,9.789999962,24072400,0,0
RIOT,2023-10-27 00:00:00-04:00,10.02000046,10.18000031,9.460000038,9.539999962,16637300,0,0
RIOT,2023-10-30 00:00:00-04:00,9.920000076,10.27999973,9.380000114,9.609999657,18914900,0,0
RIOT,2023-10-31 00:00:00-04:00,9.569999695,9.850000381,9.270000458,9.779999733,14947700,0,0
RIOT,2023-11-01 00:00:00-04:00,10,10.28499985,9.659999847,10.21000004,24654600,0,0
RIOT,2023-11-02 00:00:00-04:00,10.55000019,11.31000042,10.38000011,11.30000019,28604100,0,0
RIOT,2023-11-03 00:00:00-04:00,11.02000046,11.59000015,10.88000011,11.39000034,27403700,0,0
RIOT,2023-11-06 00:00:00-05:00,11.63000011,11.94999981,10.71500015,11.01000023,21872300,0,0
RIOT,2023-11-07 00:00:00-05:00,10.90999985,11.17000008,10.43000031,11.06999969,20864900,0,0
RIOT,2023-11-08 00:00:00-05:00,10.80000019,10.82600021,10.06000042,10.27999973,22190800,0,0
RIOT,2023-11-09 00:00:00-05:00,11.10000038,12.07999992,10.125,10.21000004,53622500,0,0
RIOT,2023-11-10 00:00:00-05:00,10.31999969,10.48999977,9.699999809,10.35999966,25662200,0,0
RIOT,2023-11-13 00:00:00-05:00,10.11999989,10.14000034,9.534999847,9.789999962,18073300,0,0
RIOT,2023-11-14 00:00:00-05:00,10,10.22000027,9.329999924,9.729999542,22081300,0,0
RIOT,2023-11-15 00:00:00-05:00,9.890000343,10.83500004,9.68999958,10.68000031,31966600,0,0
RIOT,2023-11-16 00:00:00-05:00,10.19999981,10.27999973,9.729999542,10.15999985,20282700,0,0
RIOT,2023-11-17 00:00:00-05:00,10.23999977,10.52499962,9.890000343,10.47999954,16492500,0,0
RIOT,2023-11-20 00:00:00-05:00,10.59000015,11.53999996,10.59000015,11.31999969,25617600,0,0
RIOT,2023-11-21 00:00:00-05:00,11.01000023,11.38000011,10.71700001,11.17000008,19169700,0,0
RIOT,2023-11-22 00:00:00-05:00,11.27799988,11.64500046,10.67000008,11.60000038,20774500,0,0
RIOT,2023-11-24 00:00:00-05:00,11.64999962,12.26000023,11.41800022,12.02000046,18308800,0,0
RIOT,2023-11-27 00:00:00-05:00,11.5,12.14999962,11.36999989,11.81999969,18481200,0,0
RIOT,2023-11-28 00:00:00-05:00,12.14000034,12.90999985,11.80000019,12.85999966,33551000,0,0
RIOT,2023-11-29 00:00:00-05:00,12.88000011,13.28999996,12.64999962,13,25277500,0,0
RIOT,2023-11-30 00:00:00-05:00,13.02999973,13.14000034,12.51000023,12.55000019,16717000,0,0
RIOT,2023-12-01 00:00:00-05:00,12.75,13.81999969,12.71000004,13.77000046,31918000,0,0
RIOT,2023-12-04 00:00:00-05:00,15.14999962,15.68999958,14.36499977,15,45641100,0,0
RIOT,2023-12-05 00:00:00-05:00,15.01000023,16.02000046,14.85000038,15.14000034,46782600,0,0
RIOT,2023-12-06 00:00:00-05:00,15.39999962,15.47000027,14.68999958,14.76000023,34912400,0,0
RIOT,2023-12-07 00:00:00-05:00,14.27000046,15.14000034,14.11999989,14.88000011,22045600,0,0
RIOT,2023-12-08 00:00:00-05:00,15.09000015,15.97000027,15.03999996,15.82999992,31319200,0,0
RIOT,2023-12-11 00:00:00-05:00,14.84000015,14.85999966,13.52999973,14.02000046,31166900,0,0
RIOT,2023-12-12 00:00:00-05:00,14.18999958,14.27999973,13.80000019,14.06499958,16558600,0,0
RIOT,2023-12-13 00:00:00-05:00,14,15.25,13.73999977,15.23999977,33196900,0,0
RIOT,2023-12-14 00:00:00-05:00,15.19999981,15.84000015,14.89999962,15.75,30588000,0,0
RIOT,2023-12-15 00:00:00-05:00,15.44999981,15.77900028,15.06000042,15.63000011,25828400,0,0
RIOT,2023-12-18 00:00:00-05:00,15.17000008,16.43000031,15.15999985,16.39999962,33815600,0,0
RIOT,2023-12-19 00:00:00-05:00,17.03000069,17.67000008,16.14999962,16.68000031,43752200,0,0
RIOT,2023-12-20 00:00:00-05:00,17.54000092,17.95999908,16.39999962,16.45000076,45023500,0,0
RIOT,2023-12-21 00:00:00-05:00,16.95000076,16.96999931,16.27000046,16.75,30398700,0,0
RIOT,2023-12-22 00:00:00-05:00,16.75,18.38999939,16.52000046,17.78000069,45369800,0,0